assignment_id,shift_id,staff_id,assignment_status,assigned_by
1315,209,96,ASSIGNED,SYSTEM
1316,209,98,ASSIGNED,SYSTEM
1317,209,94,ASSIGNED,SYSTEM
1318,209,97,ASSIGNED,SYSTEM
1319,210,97,ASSIGNED,SYSTEM
1320,210,92,ASSIGNED,SYSTEM
1321,210,94,ASSIGNED,SYSTEM
1322,210,100,ASSIGNED,SYSTEM
1323,210,91,ASSIGNED,SYSTEM
1324,211,46,ASSIGNED,SYSTEM
1325,211,37,ASSIGNED,SYSTEM
1326,211,10,ASSIGNED,SYSTEM
1327,211,73,ASSIGNED,SYSTEM
1328,211,28,ASSIGNED,SYSTEM
1329,211,64,ASSIGNED,SYSTEM
1330,211,1,ASSIGNED,SYSTEM
1331,211,55,ASSIGNED,SYSTEM
1332,212,19,ASSIGNED,SYSTEM
1333,212,28,ASSIGNED,SYSTEM
1334,212,1,ASSIGNED,SYSTEM
1335,212,73,ASSIGNED,SYSTEM
1336,212,82,ASSIGNED,SYSTEM
1337,212,10,ASSIGNED,SYSTEM
1338,213,19,ASSIGNED,SYSTEM
1339,213,82,ASSIGNED,SYSTEM
1340,213,46,ASSIGNED,SYSTEM
1341,213,37,ASSIGNED,SYSTEM
1342,213,73,ASSIGNED,SYSTEM
1343,213,28,ASSIGNED,SYSTEM
1344,213,64,ASSIGNED,SYSTEM
1345,214,2,ASSIGNED,SYSTEM
1346,214,11,ASSIGNED,SYSTEM
1347,214,29,ASSIGNED,SYSTEM
1348,214,74,ASSIGNED,SYSTEM
1349,214,47,ASSIGNED,SYSTEM
1350,214,38,ASSIGNED,SYSTEM
1351,214,20,ASSIGNED,SYSTEM
1352,214,83,ASSIGNED,SYSTEM
1353,214,56,ASSIGNED,SYSTEM
1354,214,65,ASSIGNED,SYSTEM
1355,215,83,ASSIGNED,SYSTEM
1356,215,65,ASSIGNED,SYSTEM
1357,215,29,ASSIGNED,SYSTEM
1358,215,47,ASSIGNED,SYSTEM
1359,215,56,ASSIGNED,SYSTEM
1360,215,2,ASSIGNED,SYSTEM
1361,215,74,ASSIGNED,SYSTEM
1362,215,20,ASSIGNED,SYSTEM
1363,215,11,ASSIGNED,SYSTEM
1364,215,38,ASSIGNED,SYSTEM
1365,216,38,ASSIGNED,SYSTEM
1366,216,83,ASSIGNED,SYSTEM
1367,216,20,ASSIGNED,SYSTEM
1368,216,74,ASSIGNED,SYSTEM
1369,216,56,ASSIGNED,SYSTEM
1370,216,11,ASSIGNED,SYSTEM
1371,216,47,ASSIGNED,SYSTEM
1372,216,65,ASSIGNED,SYSTEM
1373,216,29,ASSIGNED,SYSTEM
1374,216,2,ASSIGNED,SYSTEM
1375,217,57,ASSIGNED,SYSTEM
1376,217,21,ASSIGNED,SYSTEM
1377,217,75,ASSIGNED,SYSTEM
1378,217,3,ASSIGNED,SYSTEM
1379,217,48,ASSIGNED,SYSTEM
1380,217,30,ASSIGNED,SYSTEM
1381,218,84,ASSIGNED,SYSTEM
1382,218,39,ASSIGNED,SYSTEM
1383,218,48,ASSIGNED,SYSTEM
1384,218,12,ASSIGNED,SYSTEM
1385,218,57,ASSIGNED,SYSTEM
1386,218,3,ASSIGNED,SYSTEM
1387,219,39,ASSIGNED,SYSTEM
1388,219,75,ASSIGNED,SYSTEM
1389,219,12,ASSIGNED,SYSTEM
1390,219,30,ASSIGNED,SYSTEM
1391,219,48,ASSIGNED,SYSTEM
1392,219,66,ASSIGNED,SYSTEM
1393,220,58,ASSIGNED,SYSTEM
1394,220,13,ASSIGNED,SYSTEM
1395,220,22,ASSIGNED,SYSTEM
1396,220,67,ASSIGNED,SYSTEM
1397,221,58,ASSIGNED,SYSTEM
1398,221,49,ASSIGNED,SYSTEM
1399,221,13,ASSIGNED,SYSTEM
1400,221,67,ASSIGNED,SYSTEM
1401,221,22,ASSIGNED,SYSTEM
1402,222,4,ASSIGNED,SYSTEM
1403,222,76,ASSIGNED,SYSTEM
1404,222,58,ASSIGNED,SYSTEM
1405,222,31,ASSIGNED,SYSTEM
1406,223,68,ASSIGNED,SYSTEM
1407,223,86,ASSIGNED,SYSTEM
1408,223,59,ASSIGNED,SYSTEM
1409,223,77,ASSIGNED,SYSTEM
1410,223,32,ASSIGNED,SYSTEM
1411,223,14,ASSIGNED,SYSTEM
1412,223,50,ASSIGNED,SYSTEM
1413,224,5,ASSIGNED,SYSTEM
1414,224,23,ASSIGNED,SYSTEM
1415,224,59,ASSIGNED,SYSTEM
1416,224,14,ASSIGNED,SYSTEM
1417,224,86,ASSIGNED,SYSTEM
1418,224,68,ASSIGNED,SYSTEM
1419,224,41,ASSIGNED,SYSTEM
1420,224,50,ASSIGNED,SYSTEM
1421,225,23,ASSIGNED,SYSTEM
1422,225,5,ASSIGNED,SYSTEM
1423,225,32,ASSIGNED,SYSTEM
1424,225,77,ASSIGNED,SYSTEM
1425,225,41,ASSIGNED,SYSTEM
1426,225,14,ASSIGNED,SYSTEM
1427,225,86,ASSIGNED,SYSTEM
1428,225,68,ASSIGNED,SYSTEM
1429,226,87,ASSIGNED,SYSTEM
1430,226,51,ASSIGNED,SYSTEM
1431,226,6,ASSIGNED,SYSTEM
1432,226,33,ASSIGNED,SYSTEM
1433,226,42,ASSIGNED,SYSTEM
1434,226,60,ASSIGNED,SYSTEM
1435,226,15,ASSIGNED,SYSTEM
1436,226,78,ASSIGNED,SYSTEM
1437,227,87,ASSIGNED,SYSTEM
1438,227,24,ASSIGNED,SYSTEM
1439,227,60,ASSIGNED,SYSTEM
1440,227,51,ASSIGNED,SYSTEM
1441,227,6,ASSIGNED,SYSTEM
1442,227,78,ASSIGNED,SYSTEM
1443,227,15,ASSIGNED,SYSTEM
1444,227,33,ASSIGNED,SYSTEM
1445,228,33,ASSIGNED,SYSTEM
1446,228,69,ASSIGNED,SYSTEM
1447,228,15,ASSIGNED,SYSTEM
1448,228,87,ASSIGNED,SYSTEM
1449,228,6,ASSIGNED,SYSTEM
1450,228,42,ASSIGNED,SYSTEM
1451,228,60,ASSIGNED,SYSTEM
1452,228,78,ASSIGNED,SYSTEM
1453,229,7,ASSIGNED,SYSTEM
1454,229,61,ASSIGNED,SYSTEM
1455,229,52,ASSIGNED,SYSTEM
1456,229,25,ASSIGNED,SYSTEM
1457,229,79,ASSIGNED,SYSTEM
1458,230,61,ASSIGNED,SYSTEM
1459,230,34,ASSIGNED,SYSTEM
1460,230,25,ASSIGNED,SYSTEM
1461,230,88,ASSIGNED,SYSTEM
1462,230,70,ASSIGNED,SYSTEM
1463,231,79,ASSIGNED,SYSTEM
1464,231,34,ASSIGNED,SYSTEM
1465,231,25,ASSIGNED,SYSTEM
1466,231,61,ASSIGNED,SYSTEM
1467,231,52,ASSIGNED,SYSTEM
1468,232,35,ASSIGNED,SYSTEM
1469,232,44,ASSIGNED,SYSTEM
1470,232,62,ASSIGNED,SYSTEM
1471,232,71,ASSIGNED,SYSTEM
1472,233,35,ASSIGNED,SYSTEM
1473,233,62,ASSIGNED,SYSTEM
1474,233,44,ASSIGNED,SYSTEM
1475,233,26,ASSIGNED,SYSTEM
1476,233,17,ASSIGNED,SYSTEM
1477,234,53,ASSIGNED,SYSTEM
1478,234,26,ASSIGNED,SYSTEM
1479,234,44,ASSIGNED,SYSTEM
1480,234,62,ASSIGNED,SYSTEM
1481,234,89,ASSIGNED,SYSTEM
1482,235,72,ASSIGNED,SYSTEM
1483,235,9,ASSIGNED,SYSTEM
1484,235,45,ASSIGNED,SYSTEM
1485,235,54,ASSIGNED,SYSTEM
1486,236,9,ASSIGNED,SYSTEM
1487,236,90,ASSIGNED,SYSTEM
1488,236,45,ASSIGNED,SYSTEM
1489,236,36,ASSIGNED,SYSTEM
1490,237,45,ASSIGNED,SYSTEM
1491,237,90,ASSIGNED,SYSTEM
1492,237,27,ASSIGNED,SYSTEM
1493,238,93,ASSIGNED,SYSTEM
1494,238,95,ASSIGNED,SYSTEM
1495,238,98,ASSIGNED,SYSTEM
1496,238,91,ASSIGNED,SYSTEM
1497,238,97,ASSIGNED,SYSTEM
1498,239,99,ASSIGNED,SYSTEM
1499,239,92,ASSIGNED,SYSTEM
1500,239,96,ASSIGNED,SYSTEM
1501,240,93,ASSIGNED,SYSTEM
1502,240,99,ASSIGNED,SYSTEM
1503,240,100,ASSIGNED,SYSTEM
1504,240,94,ASSIGNED,SYSTEM
1505,240,92,ASSIGNED,SYSTEM
1506,241,19,ASSIGNED,SYSTEM
1507,241,1,ASSIGNED,SYSTEM
1508,241,37,ASSIGNED,SYSTEM
1509,241,10,ASSIGNED,SYSTEM
1510,241,28,ASSIGNED,SYSTEM
1511,241,82,ASSIGNED,SYSTEM
1512,242,37,ASSIGNED,SYSTEM
1513,242,55,ASSIGNED,SYSTEM
1514,242,82,ASSIGNED,SYSTEM
1515,242,19,ASSIGNED,SYSTEM
1516,242,10,ASSIGNED,SYSTEM
1517,242,64,ASSIGNED,SYSTEM
1518,243,46,ASSIGNED,SYSTEM
1519,243,55,ASSIGNED,SYSTEM
1520,243,28,ASSIGNED,SYSTEM
1521,243,1,ASSIGNED,SYSTEM
1522,243,10,ASSIGNED,SYSTEM
1523,243,19,ASSIGNED,SYSTEM
1524,243,64,ASSIGNED,SYSTEM
1525,243,37,ASSIGNED,SYSTEM
1526,244,65,ASSIGNED,SYSTEM
1527,244,83,ASSIGNED,SYSTEM
1528,244,11,ASSIGNED,SYSTEM
1529,244,20,ASSIGNED,SYSTEM
1530,244,47,ASSIGNED,SYSTEM
1531,244,2,ASSIGNED,SYSTEM
1532,244,74,ASSIGNED,SYSTEM
1533,244,56,ASSIGNED,SYSTEM
1534,245,56,ASSIGNED,SYSTEM
1535,245,47,ASSIGNED,SYSTEM
1536,245,65,ASSIGNED,SYSTEM
1537,245,74,ASSIGNED,SYSTEM
1538,245,38,ASSIGNED,SYSTEM
1539,245,20,ASSIGNED,SYSTEM
1540,245,29,ASSIGNED,SYSTEM
1541,245,83,ASSIGNED,SYSTEM
1542,245,2,ASSIGNED,SYSTEM
1543,245,11,ASSIGNED,SYSTEM
1544,246,2,ASSIGNED,SYSTEM
1545,246,65,ASSIGNED,SYSTEM
1546,246,38,ASSIGNED,SYSTEM
1547,246,11,ASSIGNED,SYSTEM
1548,246,47,ASSIGNED,SYSTEM
1549,246,56,ASSIGNED,SYSTEM
1550,246,20,ASSIGNED,SYSTEM
1551,246,83,ASSIGNED,SYSTEM
1552,246,74,ASSIGNED,SYSTEM
1553,246,29,ASSIGNED,SYSTEM
1554,247,3,ASSIGNED,SYSTEM
1555,247,57,ASSIGNED,SYSTEM
1556,247,84,ASSIGNED,SYSTEM
1557,247,66,ASSIGNED,SYSTEM
1558,247,48,ASSIGNED,SYSTEM
1559,247,39,ASSIGNED,SYSTEM
1560,248,75,ASSIGNED,SYSTEM
1561,248,84,ASSIGNED,SYSTEM
1562,248,48,ASSIGNED,SYSTEM
1563,248,39,ASSIGNED,SYSTEM
1564,248,3,ASSIGNED,SYSTEM
1565,248,30,ASSIGNED,SYSTEM
1566,249,48,ASSIGNED,SYSTEM
1567,249,12,ASSIGNED,SYSTEM
1568,249,39,ASSIGNED,SYSTEM
1569,249,57,ASSIGNED,SYSTEM
1570,249,84,ASSIGNED,SYSTEM
1571,249,3,ASSIGNED,SYSTEM
1572,250,13,ASSIGNED,SYSTEM
1573,250,22,ASSIGNED,SYSTEM
1574,250,4,ASSIGNED,SYSTEM
1575,250,85,ASSIGNED,SYSTEM
1576,250,76,ASSIGNED,SYSTEM
1577,250,49,ASSIGNED,SYSTEM
1578,251,40,ASSIGNED,SYSTEM
1579,251,58,ASSIGNED,SYSTEM
1580,251,85,ASSIGNED,SYSTEM
1581,251,4,ASSIGNED,SYSTEM
1582,251,13,ASSIGNED,SYSTEM
1583,251,31,ASSIGNED,SYSTEM
1584,252,31,ASSIGNED,SYSTEM
1585,252,58,ASSIGNED,SYSTEM
1586,252,76,ASSIGNED,SYSTEM
1587,252,22,ASSIGNED,SYSTEM
1588,252,40,ASSIGNED,SYSTEM
1589,252,13,ASSIGNED,SYSTEM
1590,253,68,ASSIGNED,SYSTEM
1591,253,32,ASSIGNED,SYSTEM
1592,253,59,ASSIGNED,SYSTEM
1593,253,77,ASSIGNED,SYSTEM
1594,253,5,ASSIGNED,SYSTEM
1595,253,23,ASSIGNED,SYSTEM
1596,253,41,ASSIGNED,SYSTEM
1597,253,50,ASSIGNED,SYSTEM
1598,254,59,ASSIGNED,SYSTEM
1599,254,77,ASSIGNED,SYSTEM
1600,254,68,ASSIGNED,SYSTEM
1601,254,14,ASSIGNED,SYSTEM
1602,254,5,ASSIGNED,SYSTEM
1603,254,32,ASSIGNED,SYSTEM
1604,255,23,ASSIGNED,SYSTEM
1605,255,50,ASSIGNED,SYSTEM
1606,255,68,ASSIGNED,SYSTEM
1607,255,86,ASSIGNED,SYSTEM
1608,255,32,ASSIGNED,SYSTEM
1609,255,59,ASSIGNED,SYSTEM
1610,255,14,ASSIGNED,SYSTEM
1611,255,77,ASSIGNED,SYSTEM
1612,256,78,ASSIGNED,SYSTEM
1613,256,51,ASSIGNED,SYSTEM
1614,256,87,ASSIGNED,SYSTEM
1615,256,69,ASSIGNED,SYSTEM
1616,256,24,ASSIGNED,SYSTEM
1617,256,42,ASSIGNED,SYSTEM
1618,256,33,ASSIGNED,SYSTEM
1619,256,60,ASSIGNED,SYSTEM
1620,257,6,ASSIGNED,SYSTEM
1621,257,15,ASSIGNED,SYSTEM
1622,257,87,ASSIGNED,SYSTEM
1623,257,60,ASSIGNED,SYSTEM
1624,257,33,ASSIGNED,SYSTEM
1625,257,51,ASSIGNED,SYSTEM
1626,257,42,ASSIGNED,SYSTEM
1627,257,78,ASSIGNED,SYSTEM
1628,258,87,ASSIGNED,SYSTEM
1629,258,6,ASSIGNED,SYSTEM
1630,258,69,ASSIGNED,SYSTEM
1631,258,33,ASSIGNED,SYSTEM
1632,258,78,ASSIGNED,SYSTEM
1633,258,42,ASSIGNED,SYSTEM
1634,258,60,ASSIGNED,SYSTEM
1635,258,15,ASSIGNED,SYSTEM
1636,259,16,ASSIGNED,SYSTEM
1637,259,43,ASSIGNED,SYSTEM
1638,259,88,ASSIGNED,SYSTEM
1639,259,70,ASSIGNED,SYSTEM
1640,259,25,ASSIGNED,SYSTEM
1641,260,34,ASSIGNED,SYSTEM
1642,260,61,ASSIGNED,SYSTEM
1643,260,25,ASSIGNED,SYSTEM
1644,260,70,ASSIGNED,SYSTEM
1645,260,7,ASSIGNED,SYSTEM
1646,261,16,ASSIGNED,SYSTEM
1647,261,25,ASSIGNED,SYSTEM
1648,261,52,ASSIGNED,SYSTEM
1649,261,7,ASSIGNED,SYSTEM
1650,261,43,ASSIGNED,SYSTEM
1651,262,26,ASSIGNED,SYSTEM
1652,262,62,ASSIGNED,SYSTEM
1653,262,89,ASSIGNED,SYSTEM
1654,262,71,ASSIGNED,SYSTEM
1655,262,80,ASSIGNED,SYSTEM
1656,263,44,ASSIGNED,SYSTEM
1657,263,17,ASSIGNED,SYSTEM
1658,263,53,ASSIGNED,SYSTEM
1659,263,35,ASSIGNED,SYSTEM
1660,263,26,ASSIGNED,SYSTEM
1661,264,17,ASSIGNED,SYSTEM
1662,264,71,ASSIGNED,SYSTEM
1663,264,62,ASSIGNED,SYSTEM
1664,264,44,ASSIGNED,SYSTEM
1665,264,89,ASSIGNED,SYSTEM
1666,265,36,ASSIGNED,SYSTEM
1667,265,54,ASSIGNED,SYSTEM
1668,265,90,ASSIGNED,SYSTEM
1669,265,63,ASSIGNED,SYSTEM
1670,266,36,ASSIGNED,SYSTEM
1671,266,45,ASSIGNED,SYSTEM
1672,266,18,ASSIGNED,SYSTEM
1673,266,72,ASSIGNED,SYSTEM
1674,267,18,ASSIGNED,SYSTEM
1675,267,90,ASSIGNED,SYSTEM
1676,267,45,ASSIGNED,SYSTEM
1677,267,9,ASSIGNED,SYSTEM
1678,268,93,ASSIGNED,SYSTEM
1679,268,96,ASSIGNED,SYSTEM
1680,268,92,ASSIGNED,SYSTEM
1681,268,91,ASSIGNED,SYSTEM
1682,268,99,ASSIGNED,SYSTEM
1683,269,92,ASSIGNED,SYSTEM
1684,269,95,ASSIGNED,SYSTEM
1685,269,93,ASSIGNED,SYSTEM
1686,269,100,ASSIGNED,SYSTEM
1687,269,99,ASSIGNED,SYSTEM
1688,270,100,ASSIGNED,SYSTEM
1689,270,96,ASSIGNED,SYSTEM
1690,270,94,ASSIGNED,SYSTEM
1691,270,93,ASSIGNED,SYSTEM
1692,270,97,ASSIGNED,SYSTEM
1693,271,37,ASSIGNED,SYSTEM
1694,271,82,ASSIGNED,SYSTEM
1695,271,1,ASSIGNED,SYSTEM
1696,271,46,ASSIGNED,SYSTEM
1697,271,19,ASSIGNED,SYSTEM
1698,271,73,ASSIGNED,SYSTEM
1699,271,55,ASSIGNED,SYSTEM
1700,271,28,ASSIGNED,SYSTEM
1701,272,10,ASSIGNED,SYSTEM
1702,272,55,ASSIGNED,SYSTEM
1703,272,46,ASSIGNED,SYSTEM
1704,272,19,ASSIGNED,SYSTEM
1705,272,37,ASSIGNED,SYSTEM
1706,272,28,ASSIGNED,SYSTEM
1707,272,82,ASSIGNED,SYSTEM
1708,272,1,ASSIGNED,SYSTEM
1709,273,46,ASSIGNED,SYSTEM
1710,273,73,ASSIGNED,SYSTEM
1711,273,10,ASSIGNED,SYSTEM
1712,273,28,ASSIGNED,SYSTEM
1713,273,55,ASSIGNED,SYSTEM
1714,273,37,ASSIGNED,SYSTEM
1715,274,20,ASSIGNED,SYSTEM
1716,274,29,ASSIGNED,SYSTEM
1717,274,47,ASSIGNED,SYSTEM
1718,274,56,ASSIGNED,SYSTEM
1719,274,65,ASSIGNED,SYSTEM
1720,274,11,ASSIGNED,SYSTEM
1721,274,2,ASSIGNED,SYSTEM
1722,274,38,ASSIGNED,SYSTEM
1723,274,74,ASSIGNED,SYSTEM
1724,274,83,ASSIGNED,SYSTEM
1725,275,83,ASSIGNED,SYSTEM
1726,275,74,ASSIGNED,SYSTEM
1727,275,2,ASSIGNED,SYSTEM
1728,275,29,ASSIGNED,SYSTEM
1729,275,65,ASSIGNED,SYSTEM
1730,275,38,ASSIGNED,SYSTEM
1731,275,47,ASSIGNED,SYSTEM
1732,275,20,ASSIGNED,SYSTEM
1733,275,11,ASSIGNED,SYSTEM
1734,275,56,ASSIGNED,SYSTEM
1735,276,29,ASSIGNED,SYSTEM
1736,276,83,ASSIGNED,SYSTEM
1737,276,2,ASSIGNED,SYSTEM
1738,276,74,ASSIGNED,SYSTEM
1739,276,56,ASSIGNED,SYSTEM
1740,276,11,ASSIGNED,SYSTEM
1741,276,20,ASSIGNED,SYSTEM
1742,276,65,ASSIGNED,SYSTEM
1743,276,38,ASSIGNED,SYSTEM
1744,276,47,ASSIGNED,SYSTEM
1745,277,57,ASSIGNED,SYSTEM
1746,277,21,ASSIGNED,SYSTEM
1747,277,39,ASSIGNED,SYSTEM
1748,277,30,ASSIGNED,SYSTEM
1749,277,66,ASSIGNED,SYSTEM
1750,278,12,ASSIGNED,SYSTEM
1751,278,48,ASSIGNED,SYSTEM
1752,278,84,ASSIGNED,SYSTEM
1753,278,3,ASSIGNED,SYSTEM
1754,278,39,ASSIGNED,SYSTEM
1755,278,30,ASSIGNED,SYSTEM
1756,279,57,ASSIGNED,SYSTEM
1757,279,12,ASSIGNED,SYSTEM
1758,279,39,ASSIGNED,SYSTEM
1759,279,30,ASSIGNED,SYSTEM
1760,279,21,ASSIGNED,SYSTEM
1761,279,84,ASSIGNED,SYSTEM
1762,280,40,ASSIGNED,SYSTEM
1763,280,85,ASSIGNED,SYSTEM
1764,280,49,ASSIGNED,SYSTEM
1765,280,13,ASSIGNED,SYSTEM
1766,280,76,ASSIGNED,SYSTEM
1767,280,31,ASSIGNED,SYSTEM
1768,281,67,ASSIGNED,SYSTEM
1769,281,85,ASSIGNED,SYSTEM
1770,281,76,ASSIGNED,SYSTEM
1771,281,13,ASSIGNED,SYSTEM
1772,281,22,ASSIGNED,SYSTEM
1773,281,58,ASSIGNED,SYSTEM
1774,282,13,ASSIGNED,SYSTEM
1775,282,49,ASSIGNED,SYSTEM
1776,282,40,ASSIGNED,SYSTEM
1777,282,76,ASSIGNED,SYSTEM
1778,282,58,ASSIGNED,SYSTEM
1779,282,4,ASSIGNED,SYSTEM
1780,283,14,ASSIGNED,SYSTEM
1781,283,50,ASSIGNED,SYSTEM
1782,283,68,ASSIGNED,SYSTEM
1783,283,77,ASSIGNED,SYSTEM
1784,283,41,ASSIGNED,SYSTEM
1785,283,23,ASSIGNED,SYSTEM
1786,283,86,ASSIGNED,SYSTEM
1787,283,59,ASSIGNED,SYSTEM
1788,284,77,ASSIGNED,SYSTEM
1789,284,59,ASSIGNED,SYSTEM
1790,284,32,ASSIGNED,SYSTEM
1791,284,50,ASSIGNED,SYSTEM
1792,284,5,ASSIGNED,SYSTEM
1793,284,68,ASSIGNED,SYSTEM
1794,284,41,ASSIGNED,SYSTEM
1795,284,14,ASSIGNED,SYSTEM
1796,285,86,ASSIGNED,SYSTEM
1797,285,14,ASSIGNED,SYSTEM
1798,285,68,ASSIGNED,SYSTEM
1799,285,23,ASSIGNED,SYSTEM
1800,285,5,ASSIGNED,SYSTEM
1801,285,50,ASSIGNED,SYSTEM
1802,285,59,ASSIGNED,SYSTEM
1803,285,32,ASSIGNED,SYSTEM
1804,286,51,ASSIGNED,SYSTEM
1805,286,69,ASSIGNED,SYSTEM
1806,286,15,ASSIGNED,SYSTEM
1807,286,42,ASSIGNED,SYSTEM
1808,286,33,ASSIGNED,SYSTEM
1809,286,24,ASSIGNED,SYSTEM
1810,286,78,ASSIGNED,SYSTEM
1811,286,87,ASSIGNED,SYSTEM
1812,287,60,ASSIGNED,SYSTEM
1813,287,33,ASSIGNED,SYSTEM
1814,287,51,ASSIGNED,SYSTEM
1815,287,15,ASSIGNED,SYSTEM
1816,287,6,ASSIGNED,SYSTEM
1817,287,42,ASSIGNED,SYSTEM
1818,287,24,ASSIGNED,SYSTEM
1819,287,87,ASSIGNED,SYSTEM
1820,288,87,ASSIGNED,SYSTEM
1821,288,51,ASSIGNED,SYSTEM
1822,288,42,ASSIGNED,SYSTEM
1823,288,15,ASSIGNED,SYSTEM
1824,288,33,ASSIGNED,SYSTEM
1825,288,6,ASSIGNED,SYSTEM
1826,288,24,ASSIGNED,SYSTEM
1827,288,69,ASSIGNED,SYSTEM
1828,289,61,ASSIGNED,SYSTEM
1829,289,25,ASSIGNED,SYSTEM
1830,289,43,ASSIGNED,SYSTEM
1831,290,34,ASSIGNED,SYSTEM
1832,290,25,ASSIGNED,SYSTEM
1833,290,70,ASSIGNED,SYSTEM
1834,290,79,ASSIGNED,SYSTEM
1835,290,7,ASSIGNED,SYSTEM
1836,291,25,ASSIGNED,SYSTEM
1837,291,79,ASSIGNED,SYSTEM
1838,291,70,ASSIGNED,SYSTEM
1839,291,61,ASSIGNED,SYSTEM
1840,291,34,ASSIGNED,SYSTEM
1841,292,26,ASSIGNED,SYSTEM
1842,292,17,ASSIGNED,SYSTEM
1843,292,62,ASSIGNED,SYSTEM
1844,292,71,ASSIGNED,SYSTEM
1845,292,89,ASSIGNED,SYSTEM
1846,293,71,ASSIGNED,SYSTEM
1847,293,53,ASSIGNED,SYSTEM
1848,293,44,ASSIGNED,SYSTEM
1849,293,26,ASSIGNED,SYSTEM
1850,293,35,ASSIGNED,SYSTEM
1851,294,17,ASSIGNED,SYSTEM
1852,294,53,ASSIGNED,SYSTEM
1853,294,62,ASSIGNED,SYSTEM
1854,294,35,ASSIGNED,SYSTEM
1855,294,44,ASSIGNED,SYSTEM
1856,295,45,ASSIGNED,SYSTEM
1857,295,18,ASSIGNED,SYSTEM
1858,295,63,ASSIGNED,SYSTEM
1859,295,72,ASSIGNED,SYSTEM
1860,296,27,ASSIGNED,SYSTEM
1861,296,45,ASSIGNED,SYSTEM
1862,296,18,ASSIGNED,SYSTEM
1863,296,81,ASSIGNED,SYSTEM
1864,297,90,ASSIGNED,SYSTEM
1865,297,27,ASSIGNED,SYSTEM
1866,297,36,ASSIGNED,SYSTEM
1867,297,63,ASSIGNED,SYSTEM
1868,298,91,ASSIGNED,SYSTEM
1869,298,99,ASSIGNED,SYSTEM
1870,298,92,ASSIGNED,SYSTEM
1871,298,97,ASSIGNED,SYSTEM
1872,298,98,ASSIGNED,SYSTEM
1873,299,99,ASSIGNED,SYSTEM
1874,299,96,ASSIGNED,SYSTEM
1875,299,94,ASSIGNED,SYSTEM
1876,299,95,ASSIGNED,SYSTEM
1877,299,91,ASSIGNED,SYSTEM
1878,300,99,ASSIGNED,SYSTEM
1879,300,94,ASSIGNED,SYSTEM
1880,300,91,ASSIGNED,SYSTEM
1881,300,92,ASSIGNED,SYSTEM
1882,300,98,ASSIGNED,SYSTEM
1883,301,28,ASSIGNED,SYSTEM
1884,301,55,ASSIGNED,SYSTEM
1885,301,73,ASSIGNED,SYSTEM
1886,301,10,ASSIGNED,SYSTEM
1887,301,64,ASSIGNED,SYSTEM
1888,301,1,ASSIGNED,SYSTEM
1889,302,55,ASSIGNED,SYSTEM
1890,302,64,ASSIGNED,SYSTEM
1891,302,46,ASSIGNED,SYSTEM
1892,302,37,ASSIGNED,SYSTEM
1893,302,10,ASSIGNED,SYSTEM
1894,302,19,ASSIGNED,SYSTEM
1895,302,28,ASSIGNED,SYSTEM
1896,303,1,ASSIGNED,SYSTEM
1897,303,82,ASSIGNED,SYSTEM
1898,303,37,ASSIGNED,SYSTEM
1899,303,19,ASSIGNED,SYSTEM
1900,303,55,ASSIGNED,SYSTEM
1901,303,64,ASSIGNED,SYSTEM
1902,303,73,ASSIGNED,SYSTEM
1903,303,28,ASSIGNED,SYSTEM
1904,304,65,ASSIGNED,SYSTEM
1905,304,47,ASSIGNED,SYSTEM
1906,304,74,ASSIGNED,SYSTEM
1907,304,29,ASSIGNED,SYSTEM
1908,304,2,ASSIGNED,SYSTEM
1909,304,11,ASSIGNED,SYSTEM
1910,304,20,ASSIGNED,SYSTEM
1911,304,56,ASSIGNED,SYSTEM
1912,304,38,ASSIGNED,SYSTEM
1913,304,83,ASSIGNED,SYSTEM
1914,305,20,ASSIGNED,SYSTEM
1915,305,38,ASSIGNED,SYSTEM
1916,305,74,ASSIGNED,SYSTEM
1917,305,56,ASSIGNED,SYSTEM
1918,305,65,ASSIGNED,SYSTEM
1919,305,11,ASSIGNED,SYSTEM
1920,305,47,ASSIGNED,SYSTEM
1921,305,83,ASSIGNED,SYSTEM
1922,305,2,ASSIGNED,SYSTEM
1923,305,29,ASSIGNED,SYSTEM
1924,306,83,ASSIGNED,SYSTEM
1925,306,74,ASSIGNED,SYSTEM
1926,306,38,ASSIGNED,SYSTEM
1927,306,20,ASSIGNED,SYSTEM
1928,306,2,ASSIGNED,SYSTEM
1929,306,11,ASSIGNED,SYSTEM
1930,306,65,ASSIGNED,SYSTEM
1931,306,29,ASSIGNED,SYSTEM
1932,306,56,ASSIGNED,SYSTEM
1933,306,47,ASSIGNED,SYSTEM
1934,307,75,ASSIGNED,SYSTEM
1935,307,39,ASSIGNED,SYSTEM
1936,307,84,ASSIGNED,SYSTEM
1937,307,57,ASSIGNED,SYSTEM
1938,307,30,ASSIGNED,SYSTEM
1939,307,21,ASSIGNED,SYSTEM
1940,308,48,ASSIGNED,SYSTEM
1941,308,75,ASSIGNED,SYSTEM
1942,308,66,ASSIGNED,SYSTEM
1943,308,39,ASSIGNED,SYSTEM
1944,308,57,ASSIGNED,SYSTEM
1945,308,21,ASSIGNED,SYSTEM
1946,309,21,ASSIGNED,SYSTEM
1947,309,39,ASSIGNED,SYSTEM
1948,309,66,ASSIGNED,SYSTEM
1949,309,84,ASSIGNED,SYSTEM
